10.6,4.77829,1.24656,-1.14258,3.6357,9,174.3
10.8,4.78457,1.26144,-1.13085,3.65373,9,174.3
11,4.78982,1.276,-1.11891,3.67091,9,174.3
11.2,4.79406,1.29024,-1.10679,3.68727,9,174.3
11.4,4.79732,1.30416,-1.0945,3.70282,9,174.3
11.6,4.79961,1.31776,-1.08205,3.71757,9,174.3
11.8,4.80096,1.33104,-1.06944,3.73152,9,174.3
12,4.80138,1.344,-1.05669,3.74469,9,174.3
12.2,4.8009,1.35664,-1.04381,3.75709,9,174.3
12.4,4.79954,1.36896,-1.03081,3.76873,9,174.3
12.6,4.79731,1.38096,-1.01769,3.77961,9,174.3
12.8,4.79423,1.39264,-1.00448,3.78976,9,174.3
13,4.79032,1.404,-0.991161,3.79916,9,174.3
13.2,4.7856,1.41504,-0.97776,3.80784,9,174.3
13.4,4.78008,1.42576,-0.96428,3.8158,9,174.3
13.6,4.77378,1.43616,-0.95073,3.82305,9,174.3
13.8,4.76671,1.44624,-0.937116,3.8296,9,174.3
14,4.75889,1.456,-0.923447,3.83545,9,174.3
14.2,4.75034,1.46544,-0.90973,3.84061,9,174.3
14.4,4.74106,1.47456,-0.895971,3.84509,9,174.3
14.6,4.73108,1.48336,-0.882178,3.8489,9,174.3
14.8,4.72039,1.49184,-0.868357,3.85204,9,174.3
15,4.70903,1.5,-0.854515,3.85452,9,174.3
15.2,4.697,1.50784,-0.840659,3.85634,9,174.3
15.4,4.68431,1.51536,-0.826793,3.85751,9,174.3
15.6,4.67097,1.52256,-0.812925,3.85805,9,174.3
15.8,4.657,1.52944,-0.79906,3.85794,9,174.3
16,4.64241,1.536,-0.785204,3.8572,9,174.3
16.2,4.62721,1.54224,-0.771363,3.85584,9,174.3
16.4,4.6114,1.54816,-0.757541,3.85386,9,174.3
16.6,4.59501,1.55376,-0.743745,3.85127,9,174.3
16.8,4.57804,1.55904,-0.729979,3.84806,9,174.3
17,4.5605,1.564,-0.716249,3.84425,9,174.3
17.2,4.5424,1.56864,-0.702558,3.83984,9,174.3
17.4,4.52375,1.57296,-0.688913,3.83483,9,174.3
17.6,4.50456,1.57696,-0.675318,3.82924,9,174.3
17.8,4.48483,1.58064,-0.661777,3.82306,9,174.3
18,4.46459,1.584,-0.648295,3.81629,9,174.3
18.2,4.44383,1.58704,-0.634876,3.80896,9,174.3
18.4,4.42257,1.58976,-0.621524,3.80104,9,174.3
18.6,4.40081,1.59216,-0.608244,3.79256,9,174.3
18.8,4.37856,1.59424,-0.595039,3.78352,9,174.3
19,4.35583,1.596,-0.581913,3.77391,9,174.3
19.2,4.33262,1.59744,-0.568871,3.76375,9,174.3
19.4,4.30895,1.59856,-0.555916,3.75304,9,174.3
19.6,4.28482,1.59936,-0.543052,3.74177,9,174.3
19.8,4.26024,1.59984,-0.530282,3.72996,9,174.3
20,4.23522,1.6,-0.51761,3.71761,9,174.3
20.2,4.20976,1.59984,-0.505039,3.70472,9,174.3
20.4,4.18386,1.59936,-0.492572,3.69129,9,174.3
20.6,4.15755,1.59856,-0.480213,3.67733,9,174.3
20.8,4.13081,1.59744,-0.467965,3.66285,9,174.3
21,4.10366,1.596,-0.455831,3.64783,9,174.3
21.2,4.07611,1.59424,-0.443814,3.63229,9,174.3
21.4,4.04815,1.59216,-0.431917,3.61624,9,174.3
21.6,4.0198,1.58976,-0.420142,3.59966,9,174.3
21.8,3.99106,1.58704,-0.408492,3.58257,9,174.3
22,3.96194,1.584,-0.396971,3.56497,9,174.3
22.2,3.93244,1.58064,-0.385581,3.54686,9,174.3
22.4,3.90257,1.57696,-0.374323,3.52824,9,174.3
22.6,3.87232,1.57296,-0.363202,3.50912,9,174.3
22.8,3.84172,1.56864,-0.352219,3.4895,9,174.3
23,3.81075,1.564,-0.341376,3.46938,9,174.3
23.2,3.77943,1.55904,-0.330676,3.44876,9,174.3
23.4,3.74776,1.55376,-0.320121,3.42764,9,174.3
23.6,3.71575,1.54816,-0.309713,3.40603,9,174.3
23.8,3.68339,1.54224,-0.299455,3.38393,9,174.3
24,3.6507,1.536,-0.289348,3.36135,9,174.3
24.2,3.61767,1.52944,-0.279394,3.33827,9,174.3
24.4,3.58431,1.52256,-0.269595,3.31471,9,174.3
24.6,3.55063,1.51536,-0.259953,3.29067,9,174.3
24.8,3.51662,1.50784,-0.25047,3.26615,9,174.3
25,3.4823,1.5,-0.241148,3.24115,9,174.3
25.2,3.44765,1.49184,-0.231987,3.21567,9,174.3
25.4,3.4127,1.48336,-0.222991,3.18971,9,174.3
25.6,3.37744,1.47456,-0.214159,3.16328,9,174.3
25.8,3.34187,1.46544,-0.205495,3.13637,9,174.3
26,3.306,1.456,-0.196998,3.109,9,174.3
26.2,3.26982,1.44624,-0.188672,3.08115,9,174.3
26.4,3.23335,1.43616,-0.180516,3.05284,9,174.3
26.6,3.19658,1.42576,-0.172532,3.02405,9,174.3
26.8,3.15952,1.41504,-0.164722,2.9948,9,174.3
27,3.12217,1.404,-0.157086,2.96509,9,174.3
27.2,3.08453,1.39264,-0.149626,2.93491,9,174.3
27.4,3.04661,1.38096,-0.142343,2.90426,9,174.3
27.6,3.00839,1.36896,-0.135237,2.87316,9,174.3
27.8,2.9699,1.35664,-0.12831,2.84159,9,174.3
28,2.93113,1.344,-0.121563,2.80956,9,174.3
28.2,2.89207,1.33104,-0.114996,2.77708,9,174.3
28.4,2.85274,1.31776,-0.10861,2.74413,9,174.3
28.6,2.81313,1.30416,-0.102406,2.71073,9,174.3
28.8,2.77325,1.29024,-0.0963842,2.67686,9,174.3
29,2.73309,1.276,-0.090546,2.64255,9,174.3
29.2,2.69266,1.26144,-0.0848916,2.60777,9,174.3
29.4,2.65196,1.24656,-0.0794216,2.57254,9,174.3
29.6,2.61099,1.23136,-0.0741365,2.53686,9,174.3
29.8,2.56975,1.21584,-0.0690366,2.50072,9,174.3
30,2.52824,1.2,-0.0641225,2.46412,9,174.3
30.2,2.48647,1.18384,-0.0593944,2.42707,9,174.3
30.4,2.44443,1.16736,-0.0548527,2.38957,9,174.3
30.6,2.40212,1.15056,-0.0504975,2.35162,9,174.3
30.8,2.35954,1.13344,-0.0463292,2.31321,9,174.3
31,2.3167,1.116,-0.0423477,2.27435,9,174.3
31.2,2.27359,1.09824,-0.0385534,2.23503,9,174.3
31.4,2.23021,1.08016,-0.0349462,2.19527,9,174.3
31.6,2.18657,1.06176,-0.0315261,2.15505,9,174.3
31.8,2.14267,1.04304,-0.0282931,2.11437,9,174.3
32,2.09849,1.024,-0.0252472,2.07325,9,174.3
32.2,2.05406,1.00464,-0.0223882,2.03167,9,174.3
32.4,2.00935,0.98496,-0.0197159,1.98964,9,174.3
32.6,1.96438,0.96496,-0.0172301,1.94715,9,174.3
32.8,1.91914,0.94464,-0.0149306,1.90421,9,174.3
33,1.87363,0.924,-0.0128171,1.86082,9,174.3
33.2,1.82786,0.90304,-0.0108892,1.81697,9,174.3
33.4,1.78181,0.88176,-0.00914645,1.77267,9,174.3
33.6,1.7355,0.86016,-0.00758853,1.72791,9,174.3
33.8,1.68891,0.83824,-0.00621492,1.68269,9,174.3
34,1.64205,0.816,-0.00502507,1.63703,9,174.3
34.2,1.59492,0.79344,-0.00401843,1.5909,9,174.3
34.4,1.54751,0.77056,-0.00319438,1.54431,9,174.3
34.6,1.49982,0.74736,-0.00255225,1.49727,9,174.3
34.8,1.45186,0.72384,-0.00209135,1.44977,9,174.3
35,1.40362,0.7,-0.00181093,1.40181,9,174.3
35.2,1.3551,0.67584,-0.0017102,1.35339,9,174.3
35.4,1.3063,0.65136,-0.00178833,1.30451,9,174.3
35.6,1.25721,0.62656,-0.00204445,1.25516,9,174.3
35.8,1.20784,0.60144,-0.00247762,1.20536,9,174.3
36,1.15817,0.576,-0.00308691,1.15509,9,174.3
36.2,1.10822,0.55024,-0.00387129,1.10435,9,174.3
36.4,1.05798,0.52416,-0.00482973,1.05315,9,174.3
36.6,1.00744,0.49776,-0.00596113,1.00148,9,174.3
36.8,0.956609,0.47104,-0.00726437,0.949344,9,174.3
37,0.905477,0.444,-0.00873827,0.896738,9,174.3
37.2,0.854043,0.41664,-0.0103816,0.843662,9,174.3
37.4,0.802306,0.38896,-0.0121931,0.790113,9,174.3
37.6,0.750263,0.36096,-0.0141716,0.736092,9,174.3
37.8,0.697911,0.33264,-0.0163155,0.681596,9,174.3
38,0.645247,0.304,-0.0186237,0.626624,9,174.3
38.2,0.592269,0.27504,-0.0210945,0.571175,9,174.3
38.4,0.538973,0.24576,-0.0237267,0.515247,9,174.3
38.6,0.485357,0.21616,-0.0265186,0.458839,9,174.3
38.8,0.431417,0.18624,-0.0294687,0.401949,9,174.3
39,0.377151,0.156,-0.0325754,0.344575,9,174.3
39.2,0.322554,0.12544,-0.0358372,0.286717,9,174.3
39.4,0.267624,0.09456,-0.0392522,0.228372,9,174.3
39.6,0.212358,0.06336,-0.0428189,0.169539,9,174.3
39.8,0.156751,0.03184,-0.0465354,0.110215,9,174.3
40,0.1008,-0.00000000000000426326,-0.0504,0.0504,9,174.3
0,-0,0,0,0,9,174.3
0.2,0.977052,0.03184,-0.456686,0.520366,9,174.3
0.4,1.36297,0.06336,-0.618123,0.744843,9,174.3
0.6,1.65094,0.09456,-0.730908,0.920028,9,174.3
0.8,1.88782,0.12544,-0.818471,1.06935,9,174.3
1,2.09178,0.156,-0.889888,1.20189,9,174.3
1.2,2.27212,0.18624,-0.949818,1.3223,9,174.3
1.4,2.43438,0.21616,-1.00103,1.43335,9,174.3
1.6,2.58218,0.24576,-1.04533,1.53685,9,174.3
1.8,2.71802,0.27504,-1.08397,1.63405,9,174.3
2,2.84375,0.304,-1.11787,1.72587,9,174.3
2.2,2.96074,0.33264,-1.14773,1.81301,9,174.3
2.4,3.07006,0.36096,-1.17407,1.89599,9,174.3
2.6,3.17259,0.38896,-1.19734,1.97526,9,174.3
2.8,3.26902,0.41664,-1.21787,2.05115,9,174.3
3,3.35992,0.444,-1.23596,2.12396,9,174.3
3.2,3.44578,0.47104,-1.25185,2.19393,9,174.3
3.4,3.52701,0.49776,-1.26575,2.26127,9,174.3
3.6,3.60397,0.52416,-1.27782,2.32614,9,174.3
3.8,3.67694,0.55024,-1.28823,2.38871,9,174.3
4,3.74622,0.576,-1.29711,2.44911,9,174.3
4.2,3.81202,0.60144,-1.30457,2.50745,9,174.3
4.4,3.87455,0.62656,-1.31071,2.56383,9,174.3
4.6,3.934,0.65136,-1.31564,2.61836,9,174.3
4.8,3.99055,0.67584,-1.31943,2.67111,9,174.3
5,4.04432,0.7,-1.32216,2.72216,9,174.3
5.2,4.09548,0.72384,-1.3239,2.77158,9,174.3
5.4,4.14412,0.74736,-1.3247,2.81942,9,174.3
5.6,4.19038,0.77056,-1.32463,2.86575,9,174.3
5.8,4.23435,0.79344,-1.32373,2.91061,9,174.3
6,4.27613,0.816,-1.32206,2.95406,9,174.3
6.2,4.3158,0.83824,-1.31966,2.99614,9,174.3
6.4,4.35346,0.86016,-1.31657,3.03689,9,174.3
6.6,4.38916,0.88176,-1.31282,3.07634,9,174.3
6.8,4.423,0.90304,-1.30846,3.11454,9,174.3
7,4.45502,0.924,-1.30351,3.15151,9,174.3
7.2,4.4853,0.94464,-1.29801,3.18729,9,174.3
7.4,4.51388,0.96496,-1.29198,3.2219,9,174.3
7.6,4.54083,0.98496,-1.28546,3.25538,9,174.3
7.8,4.5662,1.00464,-1.27846,3.28774,9,174.3
8,4.59003,1.024,-1.27102,3.31902,9,174.3
8.2,4.61238,1.04304,-1.26315,3.34923,9,174.3
8.4,4.63328,1.06176,-1.25488,3.3784,9,174.3
8.6,4.65277,1.08016,-1.24623,3.40655,9,174.3
8.8,4.6709,1.09824,-1.23721,3.43369,9,174.3
9,4.6877,1.116,-1.22785,3.45985,9,174.3
9.2,4.70321,1.13344,-1.21817,3.48505,9,174.3
9.4,4.71747,1.15056,-1.20817,3.50929,9,174.3
9.6,4.73049,1.16736,-1.19789,3.53261,9,174.3
9.8,4.74233,1.18384,-1.18732,3.555,9,174.3
10,4.75299,1.2,-1.1765,3.5765,9,174.3
10.2,4.76253,1.21584,-1.16542,3.5971,9,174.3
10.4,4.77095,1.23136,-1.15411,3.61683,9,174.3
10.6,4.77829,1.24656,-1.14258,3.6357,9,174.3
10.8,4.78457,1.26144,-1.13085,3.65373,9,174.3
11,4.78982,1.276,-1.11891,3.67091,9,174.3
11.2,4.79406,1.29024,-1.10679,3.68727,9,174.3
11.4,4.79732,1.30416,-1.0945,3.70282,9,174.3
11.6,4.79961,1.31776,-1.08205,3.71757,9,174.3
11.8,4.80096,1.33104,-1.06944,3.73152,9,174.3
12,4.80138,1.344,-1.05669,3.74469,9,174.3
12.2,4.8009,1.35664,-1.04381,3.75709,9,174.3
12.4,4.79954,1.36896,-1.03081,3.76873,9,174.3
12.6,4.79731,1.38096,-1.01769,3.77961,9,174.3
12.8,4.79423,1.39264,-1.00448,3.78976,9,174.3
13,4.79032,1.404,-0.991161,3.79916,9,174.3
13.2,4.7856,1.41504,-0.97776,3.80784,9,174.3
13.4,4.78008,1.42576,-0.96428,3.8158,9,174.3
13.6,4.77378,1.43616,-0.95073,3.82305,9,174.3
13.8,4.76671,1.44624,-0.937116,3.8296,9,174.3
14,4.75889,1.456,-0.923447,3.83545,9,174.3
14.2,4.75034,1.46544,-0.90973,3.84061,9,174.3
14.4,4.74106,1.47456,-0.895971,3.84509,9,174.3
14.6,4.73108,1.48336,-0.882178,3.8489,9,174.3
14.8,4.72039,1.49184,-0.868357,3.85204,9,174.3
15,4.70903,1.5,-0.854515,3.85452,9,174.3
15.2,4.697,1.50784,-0.840659,3.85634,9,174.3
15.4,4.68431,1.51536,-0.826793,3.85751,9,174.3
15.6,4.67097,1.52256,-0.812925,3.85805,9,174.3
15.8,4.657,1.52944,-0.79906,3.85794,9,174.3
16,4.64241,1.536,-0.785204,3.8572,9,174.3
16.2,4.62721,1.54224,-0.771363,3.85584,9,174.3
16.4,4.6114,1.54816,-0.757541,3.85386,9,174.3
16.6,4.59501,1.55376,-0.743745,3.85127,9,174.3
16.8,4.57804,1.55904,-0.729979,3.84806,9,174.3
17,4.5605,1.564,-0.716249,3.84425,9,174.3
17.2,4.5424,1.56864,-0.702558,3.83984,9,174.3
17.4,4.52375,1.57296,-0.688913,3.83483,9,174.3
17.6,4.50456,1.57696,-0.675318,3.82924,9,174.3
17.8,4.48483,1.58064,-0.661777,3.82306,9,174.3
18,4.46459,1.584,-0.648295,3.81629,9,174.3
18.2,4.44383,1.58704,-0.634876,3.80896,9,174.3
18.4,4.42257,1.58976,-0.621524,3.80104,9,174.3
18.6,4.40081,1.59216,-0.608244,3.79256,9,174.3
18.8,4.37856,1.59424,-0.595039,3.78352,9,174.3
19,4.35583,1.596,-0.581913,3.77391,9,174.3
19.2,4.33262,1.59744,-0.568871,3.76375,9,174.3
19.4,4.30895,1.59856,-0.555916,3.75304,9,174.3
19.6,4.28482,1.59936,-0.543052,3.74177,9,174.3
19.8,4.26024,1.59984,-0.530282,3.72996,9,174.3
20,4.23522,1.6,-0.51761,3.71761,9,174.3
20.2,4.20976,1.59984,-0.505039,3.70472,9,174.3
20.4,4.18386,1.59936,-0.492572,3.69129,9,174.3
20.6,4.15755,1.59856,-0.480213,3.67733,9,174.3
20.8,4.13081,1.59744,-0.467965,3.66285,9,174.3
21,4.10366,1.596,-0.455831,3.64783,9,174.3
21.2,4.07611,1.59424,-0.443814,3.63229,9,174.3
21.4,4.04815,1.59216,-0.431917,3.61624,9,174.3
21.6,4.0198,1.58976,-0.420142,3.59966,9,174.3
21.8,3.99106,1.58704,-0.408492,3.58257,9,174.3
22,3.96194,1.584,-0.396971,3.56497,9,174.3
22.2,3.93244,1.58064,-0.385581,3.54686,9,174.3
22.4,3.90257,1.57696,-0.374323,3.52824,9,174.3
22.6,3.87232,1.57296,-0.363202,3.50912,9,174.3
22.8,3.84172,1.56864,-0.352219,3.4895,9,174.3
23,3.81075,1.564,-0.341376,3.46938,9,174.3
23.2,3.77943,1.55904,-0.330676,3.44876,9,174.3
23.4,3.74776,1.55376,-0.320121,3.42764,9,174.3
23.6,3.71575,1.54816,-0.309713,3.40603,9,174.3
23.8,3.68339,1.54224,-0.299455,3.38393,9,174.3
24,3.6507,1.536,-0.289348,3.36135,9,174.3
24.2,3.61767,1.52944,-0.279394,3.33827,9,174.3
24.4,3.58431,1.52256,-0.269595,3.31471,9,174.3
24.6,3.55063,1.51536,-0.259953,3.29067,9,174.3
24.8,3.51662,1.50784,-0.25047,3.26615,9,174.3
25,3.4823,1.5,-0.241148,3.24115,9,174.3
25.2,3.44765,1.49184,-0.231987,3.21567,9,174.3
25.4,3.4127,1.48336,-0.222991,3.18971,9,174.3
25.6,3.37744,1.47456,-0.214159,3.16328,9,174.3
25.8,3.34187,1.46544,-0.205495,3.13637,9,174.3
26,3.306,1.456,-0.196998,3.109,9,174.3
26.2,3.26982,1.44624,-0.188672,3.08115,9,174.3
26.4,3.23335,1.43616,-0.180516,3.05284,9,174.3
26.6,3.19658,1.42576,-0.172532,3.02405,9,174.3
26.8,3.15952,1.41504,-0.164722,2.9948,9,174.3
27,3.12217,1.404,-0.157086,2.96509,9,174.3
27.2,3.08453,1.39264,-0.149626,2.93491,9,174.3
27.4,3.04661,1.38096,-0.142343,2.90426,9,174.3
27.6,3.00839,1.36896,-0.135237,2.87316,9,174.3
27.8,2.9699,1.35664,-0.12831,2.84159,9,174.3
28,2.93113,1.344,-0.121563,2.80956,9,174.3
28.2,2.89207,1.33104,-0.114996,2.77708,9,174.3
28.4,2.85274,1.31776,-0.10861,2.74413,9,174.3
28.6,2.81313,1.30416,-0.102406,2.71073,9,174.3
28.8,2.77325,1.29024,-0.0963842,2.67686,9,174.3
29,2.73309,1.276,-0.090546,2.64255,9,174.3
29.2,2.69266,1.26144,-0.0848916,2.60777,9,174.3
29.4,2.65196,1.24656,-0.0794216,2.57254,9,174.3
29.6,2.61099,1.23136,-0.0741365,2.53686,9,174.3
29.8,2.56975,1.21584,-0.0690366,2.50072,9,174.3
30,2.52824,1.2,-0.0641225,2.46412,9,174.3
30.2,2.48647,1.18384,-0.0593944,2.42707,9,174.3
30.4,2.44443,1.16736,-0.0548527,2.38957,9,174.3
30.6,2.40212,1.15056,-0.0504975,2.35162,9,174.3
30.8,2.35954,1.13344,-0.0463292,2.31321,9,174.3
31,2.3167,1.116,-0.0423477,2.27435,9,174.3
31.2,2.27359,1.09824,-0.0385534,2.23503,9,174.3
31.4,2.23021,1.08016,-0.0349462,2.19527,9,174.3
31.6,2.18657,1.06176,-0.0315261,2.15505,9,174.3
31.8,2.14267,1.04304,-0.0282931,2.11437,9,174.3
32,2.09849,1.024,-0.0252472,2.07325,9,174.3
32.2,2.05406,1.00464,-0.0223882,2.03167,9,174.3
32.4,2.00935,0.98496,-0.0197159,1.98964,9,174.3
32.6,1.96438,0.96496,-0.0172301,1.94715,9,174.3
32.8,1.91914,0.94464,-0.0149306,1.90421,9,174.3
33,1.87363,0.924,-0.0128171,1.86082,9,174.3
33.2,1.82786,0.90304,-0.0108892,1.81697,9,174.3
33.4,1.78181,0.88176,-0.00914645,1.77267,9,174.3
33.6,1.7355,0.86016,-0.00758853,1.72791,9,174.3
33.8,1.68891,0.83824,-0.00621492,1.68269,9,174.3
34,1.64205,0.816,-0.00502507,1.63703,9,174.3
34.2,1.59492,0.79344,-0.00401843,1.5909,9,174.3
34.4,1.54751,0.77056,-0.00319438,1.54431,9,174.3
34.6,1.49982,0.74736,-0.00255225,1.49727,9,174.3
34.8,1.45186,0.72384,-0.00209135,1.44977,9,174.3
35,1.40362,0.7,-0.00181093,1.40181,9,174.3
35.2,1.3551,0.67584,-0.0017102,1.35339,9,174.3
35.4,1.3063,0.65136,-0.00178833,1.30451,9,174.3
35.6,1.25721,0.62656,-0.00204445,1.25516,9,174.3
35.8,1.20784,0.60144,-0.00247762,1.20536,9,174.3
36,1.15817,0.576,-0.00308691,1.15509,9,174.3
36.2,1.10822,0.55024,-0.00387129,1.10435,9,174.3
36.4,1.05798,0.52416,-0.00482973,1.05315,9,174.3
36.6,1.00744,0.49776,-0.00596113,1.00148,9,174.3
36.8,0.956609,0.47104,-0.00726437,0.949344,9,174.3
37,0.905477,0.444,-0.00873827,0.896738,9,174.3
37.2,0.854043,0.41664,-0.0103816,0.843662,9,174.3
37.4,0.802306,0.38896,-0.0121931,0.790113,9,174.3
37.6,0.750263,0.36096,-0.0141716,0.736092,9,174.3
37.8,0.697911,0.33264,-0.0163155,0.681596,9,174.3
38,0.645247,0.304,-0.0186237,0.626624,9,174.3
38.2,0.592269,0.27504,-0.0210945,0.571175,9,174.3
38.4,0.538973,0.24576,-0.0237267,0.515247,9,174.3
38.6,0.485357,0.21616,-0.0265186,0.458839,9,174.3
38.8,0.431417,0.18624,-0.0294687,0.401949,9,174.3
39,0.377151,0.156,-0.0325754,0.344575,9,174.3
39.2,0.322554,0.12544,-0.0358372,0.286717,9,174.3
39.4,0.267624,0.09456,-0.0392522,0.228372,9,174.3
39.6,0.212358,0.06336,-0.0428189,0.169539,9,174.3
39.8,0.156751,0.03184,-0.0465354,0.110215,9,174.3
40,0.1008,-0.00000000000000426326,-0.0504,0.0504,9,174.3
